product_id,date,daily_units,moving_avg_7d
P0022,2025-12-04,47,53.86
P0022,2025-12-05,71,54.71
P0022,2025-12-06,61,55.14
P0022,2025-12-07,49,53.0
P0022,2025-12-08,43,52.86
P0022,2025-12-09,52,53.14
P0022,2025-12-10,65,55.43
P0022,2025-12-11,44,55.0
P0022,2025-12-12,52,52.29
P0022,2025-12-13,72,53.86
P0022,2025-12-14,73,57.29
P0022,2025-12-15,52,58.57
P0022,2025-12-16,46,57.71
P0022,2025-12-17,61,57.14
P0022,2025-12-18,52,58.29
P0022,2025-12-19,46,57.43
P0022,2025-12-20,52,54.57
P0022,2025-12-21,64,53.29
P0022,2025-12-22,55,53.71
P0022,2025-12-23,58,55.43
P0022,2025-12-24,45,53.14
P0022,2025-12-25,58,54.0
P0022,2025-12-26,75,58.14
P0022,2025-12-27,65,60.0
P0022,2025-12-28,53,58.43
P0022,2025-12-29,54,58.29
P0022,2025-12-30,56,58.0
P0022,2025-12-31,72,61.86
P0022,2026-01-01,25,57.14
P0022,2026-01-02,24,49.86
P0022,2026-01-03,30,44.86
P0022,2026-01-04,39,42.86
P0022,2026-01-05,27,39.0
P0022,2026-01-06,23,34.29
P0022,2026-01-07,26,27.71
P0022,2026-01-08,29,28.29
P0022,2026-01-09,47,31.57
P0022,2026-01-10,42,33.29
P0022,2026-01-11,36,32.86
P0022,2026-01-12,34,33.86
P0022,2026-01-13,35,35.57
P0022,2026-01-14,48,38.71
P0022,2026-01-15,27,38.43
P0022,2026-01-16,43,37.86
P0022,2026-01-17,39,37.43
P0022,2026-01-18,41,38.14
P0022,2026-01-19,25,36.86
P0022,2026-01-20,39,37.43
P0022,2026-01-21,33,35.29
P0022,2026-01-22,34,36.29
P0022,2026-01-23,33,34.86
P0022,2026-01-24,29,33.43
P0022,2026-01-25,37,32.86
P0022,2026-01-26,33,34.0
P0022,2026-01-27,29,32.57
P0022,2026-01-28,30,32.14
P0022,2026-01-29,28,31.29
P0022,2026-01-30,31,31.0
P0022,2026-01-31,38,32.29
P0022,2026-02-01,41,32.86
P0022,2026-02-02,32,32.71
P0022,2026-02-03,27,32.43
P0022,2026-02-04,34,33.0
P0022,2026-02-05,32,33.57
P0022,2026-02-06,40,34.86
P0022,2026-02-07,35,34.43
P0022,2026-02-08,28,32.57
P0022,2026-02-09,30,32.29
P0022,2026-02-10,32,33.0
P0022,2026-02-11,29,32.29
P0022,2026-02-12,25,31.29
P0022,2026-02-13,39,31.14
P0022,2026-02-14,45,32.57
P0022,2026-02-15,40,34.29
P0022,2026-02-16,28,34.0
P0022,2026-02-17,39,35.0
P0022,2026-02-18,36,36.0
P0022,2026-02-19,31,36.86
P0022,2026-02-20,54,39.0
P0022,2026-02-21,40,38.29
P0022,2026-02-22,41,38.43
P0022,2026-02-23,31,38.86
P0022,2026-02-24,41,39.14
P0022,2026-02-25,40,39.71
P0022,2026-02-26,28,39.29
P0022,2026-02-27,40,37.29
P0022,2026-02-28,46,38.14
P0022,2026-03-01,49,39.29
P0022,2026-03-02,37,40.14
P0022,2026-03-03,39,39.86
P0022,2026-03-04,39,39.71
P0022,2026-03-05,38,41.14
P0022,2026-03-06,45,41.86
P0022,2026-03-07,52,42.71
P0022,2026-03-08,52,43.14
P0022,2026-03-09,30,42.14
P0022,2026-03-10,39,42.14
P0022,2026-03-11,38,42.0
P0022,2026-03-12,40,42.29
P0022,2026-03-13,46,42.43
P0022,2026-03-14,43,41.14
P0022,2026-03-15,44,40.0
P0022,2026-03-16,29,39.86
P0022,2026-03-17,35,39.29
P0022,2026-03-18,48,40.71
P0022,2026-03-19,41,40.86
P0022,2026-03-20,62,43.14
P0022,2026-03-21,56,45.0
P0022,2026-03-22,58,47.0
P0022,2026-03-23,39,48.43
P0022,2026-03-24,43,49.57
P0022,2026-03-25,51,50.0
P0022,2026-03-26,42,50.14
P0022,2026-03-27,53,48.86
P0022,2026-03-28,44,47.14
P0022,2026-03-29,58,47.14
P0022,2026-03-30,23,44.86
P0022,2026-03-31,40,44.43
P0022,2026-04-01,44,43.43
P0022,2026-04-02,34,42.29
P0022,2026-04-03,39,40.29
P0022,2026-04-04,46,40.57
P0022,2026-04-05,56,40.29
P0022,2026-04-06,35,42.0
P0022,2026-04-07,42,42.29
P0022,2026-04-08,40,41.71
P0022,2026-04-09,37,42.14
P0022,2026-04-10,46,43.14
P0022,2026-04-11,42,42.57
P0022,2026-04-12,53,42.14
P0022,2026-04-13,43,43.29
P0022,2026-04-14,39,42.86
P0022,2026-04-15,43,43.29
P0022,2026-04-16,40,43.71
P0022,2026-04-17,48,44.0
P0022,2026-04-18,47,44.71
P0022,2026-04-19,63,46.14
P0022,2026-04-20,37,45.29
P0022,2026-04-21,31,44.14
P0022,2026-04-22,32,42.57
P0022,2026-04-23,41,42.71
P0022,2026-04-24,54,43.57
P0022,2026-04-25,55,44.71
P0022,2026-04-26,58,44.0
P0022,2026-04-27,35,43.71
P0022,2026-04-28,36,44.43
P0022,2026-04-29,28,43.86
P0022,2026-04-30,35,43.0
P0022,2026-05-01,42,41.29
P0022,2026-05-02,48,40.29
P0022,2026-05-03,45,38.43
P0022,2026-05-04,31,37.86
P0022,2026-05-05,42,38.71
P0022,2026-05-06,38,40.14
P0022,2026-05-07,38,40.57
P0022,2026-05-08,41,40.43
P0022,2026-05-09,30,37.86
P0022,2026-05-10,36,36.57
P0022,2026-05-11,32,36.71
P0022,2026-05-12,43,36.86
P0022,2026-05-13,36,36.57
P0022,2026-05-14,41,37.0
P0022,2026-05-15,56,39.14
P0022,2026-05-16,47,41.57
P0022,2026-05-17,54,44.14
P0022,2026-05-18,40,45.29
P0022,2026-05-19,44,45.43
P0022,2026-05-20,32,44.86
P0022,2026-05-21,39,44.57
P0022,2026-05-22,47,43.29
P0022,2026-05-23,49,43.57
P0022,2026-05-24,39,41.43
P0022,2026-05-25,25,39.29
P0022,2026-05-26,39,38.57
P0022,2026-05-27,50,41.14
P0022,2026-05-28,45,42.0
P0022,2026-05-29,42,41.29
P0022,2026-05-30,49,41.29
P0022,2026-05-31,61,44.43
P0022,2026-06-01,34,45.71
P0022,2026-06-02,44,46.43
P0022,2026-06-03,41,45.14
P0022,2026-06-04,37,44.0
P0022,2026-06-05,41,43.86
P0022,2026-06-06,36,42.0
P0022,2026-06-07,53,40.86
P0022,2026-06-08,40,41.71
P0022,2026-06-09,38,40.86
P0022,2026-06-10,32,39.57
P0022,2026-06-11,45,40.71
P0022,2026-06-12,36,40.0
P0022,2026-06-13,52,42.29
P0022,2026-06-14,43,40.86
P0022,2026-06-15,38,40.57
P0022,2026-06-16,39,40.71
P0022,2026-06-17,35,41.14
P0022,2026-06-18,43,40.86
P0022,2026-06-19,50,42.86
P0022,2026-06-20,36,40.57
P0022,2026-06-21,53,42.0
P0022,2026-06-22,32,41.14
P0022,2026-06-23,39,41.14
P0022,2026-06-24,31,40.57
P0022,2026-06-25,37,39.71
P0022,2026-06-26,50,39.71
P0022,2026-06-27,44,40.86
P0022,2026-06-28,41,39.14
P0022,2026-06-29,27,38.43
P0022,2026-06-30,33,37.57
P0022,2026-07-01,32,37.71
P0022,2026-07-02,34,37.29
P0022,2026-07-03,54,37.86
P0022,2026-07-04,37,36.86
P0022,2026-07-05,62,39.86
P0022,2026-07-06,34,40.86
P0022,2026-07-07,32,40.71
P0022,2026-07-08,38,41.57
P0022,2026-07-09,39,42.29
P0022,2026-07-10,45,41.0
P0022,2026-07-11,57,43.86
P0022,2026-07-12,61,43.71
P0022,2026-07-13,42,44.86
P0022,2026-07-14,38,45.71
P0022,2026-07-15,39,45.86
P0022,2026-07-16,41,46.14
P0022,2026-07-17,43,45.86
P0022,2026-07-18,49,44.71
P0022,2026-07-19,48,42.86
P0022,2026-07-20,42,42.86
P0022,2026-07-21,34,42.29
P0022,2026-07-22,34,41.57
P0022,2026-07-23,33,40.43
P0022,2026-07-24,40,40.0
P0022,2026-07-25,37,38.29
P0023,2025-07-26,10,10.0
P0023,2025-07-27,7,8.5
P0023,2025-07-28,7,8.0
P0023,2025-07-29,10,8.5
P0023,2025-07-30,8,8.4
P0023,2025-07-31,9,8.5
P0023,2025-08-01,14,9.29
P0023,2025-08-02,11,9.43
P0023,2025-08-03,14,10.43
P0023,2025-08-04,9,10.71
P0023,2025-08-05,12,11.0
P0023,2025-08-06,9,11.14
P0023,2025-08-07,8,11.0
P0023,2025-08-08,7,10.0
P0023,2025-08-09,10,9.86
P0023,2025-08-10,7,8.86
P0023,2025-08-11,6,8.43
P0023,2025-08-12,7,7.71
P0023,2025-08-13,10,7.86
P0023,2025-08-14,3,7.14
P0023,2025-08-15,7,7.14
P0023,2025-08-16,9,7.0
P0023,2025-08-17,14,8.0
P0023,2025-08-18,5,7.86
P0023,2025-08-19,12,8.57
P0023,2025-08-20,11,8.71
P0023,2025-08-21,9,9.57
P0023,2025-08-22,11,10.14
P0023,2025-08-23,10,10.29
P0023,2025-08-24,10,9.71
P0023,2025-08-25,8,10.14
P0023,2025-08-26,10,9.86
P0023,2025-08-27,5,9.0
P0023,2025-08-28,8,8.86
P0023,2025-08-29,14,9.29
P0023,2025-08-30,13,9.71
P0023,2025-08-31,11,9.86
P0023,2025-09-01,11,10.29
P0023,2025-09-02,9,10.14
P0023,2025-09-03,8,10.57
P0023,2025-09-04,10,10.86
P0023,2025-09-05,12,10.57
P0023,2025-09-06,8,9.86
P0023,2025-09-07,13,10.14
P0023,2025-09-08,12,10.29
P0023,2025-09-09,7,10.0
P0023,2025-09-10,13,10.71
P0023,2025-09-11,6,10.14
P0023,2025-09-12,12,10.14
P0023,2025-09-13,11,10.57
P0023,2025-09-14,10,10.14
P0023,2025-09-15,10,9.86
P0023,2025-09-16,9,10.14
P0023,2025-09-17,6,9.14
P0023,2025-09-18,13,10.14
P0023,2025-09-19,13,10.29
P0023,2025-09-20,15,10.86
P0023,2025-09-21,9,10.71
P0023,2025-09-22,10,10.71
P0023,2025-09-23,9,10.71
P0023,2025-09-24,6,10.71
P0023,2025-09-25,6,9.71
P0023,2025-09-26,9,9.14
P0023,2025-09-27,10,8.43
P0023,2025-09-28,13,9.0
P0023,2025-09-29,6,8.43
P0023,2025-09-30,11,8.71
P0023,2025-10-01,4,8.43
P0023,2025-10-02,8,8.71
P0023,2025-10-03,11,9.0
P0023,2025-10-04,5,8.29
P0023,2025-10-05,10,7.86
P0023,2025-10-06,10,8.43
P0023,2025-10-07,14,8.86
P0023,2025-10-08,1,8.43
P0023,2025-10-09,14,9.29
P0023,2025-10-10,15,9.86
P0023,2025-10-11,10,10.57
P0023,2025-10-12,9,10.43
P0023,2025-10-13,13,10.86
P0023,2025-10-14,7,9.86
P0023,2025-10-15,16,12.0
P0023,2025-10-16,9,11.29
P0023,2025-10-17,9,10.43
P0023,2025-10-18,9,10.29
P0023,2025-10-19,12,10.71
P0023,2025-10-20,8,10.0
P0023,2025-10-21,7,10.0
P0023,2025-10-22,8,8.86
P0023,2025-10-23,11,9.14
P0023,2025-10-24,8,9.0
P0023,2025-10-25,12,9.43
P0023,2025-10-26,8,8.86
P0023,2025-10-27,8,8.86
P0023,2025-10-28,8,9.0
P0023,2025-10-29,10,9.29
P0023,2025-10-30,6,8.57
P0023,2025-10-31,9,8.71
P0023,2025-11-01,17,9.43
P0023,2025-11-02,14,10.29
P0023,2025-11-03,14,11.14
P0023,2025-11-04,12,11.71
P0023,2025-11-05,7,11.29
P0023,2025-11-06,20,13.29
P0023,2025-11-07,13,13.86
P0023,2025-11-08,14,13.43
P0023,2025-11-09,15,13.57
P0023,2025-11-10,10,13.0
P0023,2025-11-11,7,12.29
P0023,2025-11-12,14,13.29
P0023,2025-11-13,10,11.86
P0023,2025-11-14,20,12.86
P0023,2025-11-15,15,13.0
P0023,2025-11-16,12,12.57
P0023,2025-11-17,14,13.14
P0023,2025-11-18,10,13.57
P0023,2025-11-19,16,13.86
P0023,2025-11-20,6,13.29
P0023,2025-11-21,17,12.86
P0023,2025-11-22,10,12.14
P0023,2025-11-23,12,12.14
P0023,2025-11-24,16,12.43
P0023,2025-11-25,9,12.29
P0023,2025-11-26,11,11.57
P0023,2025-11-27,11,12.29
P0023,2025-11-28,14,11.86
P0023,2025-11-29,15,12.57
P0023,2025-11-30,12,12.57
P0023,2025-12-01,14,12.29
P0023,2025-12-02,14,13.0
P0023,2025-12-03,13,13.29
P0023,2025-12-04,16,14.0
P0023,2025-12-05,7,13.0
P0023,2025-12-06,12,12.57
P0023,2025-12-07,11,12.43
P0023,2025-12-08,13,12.29
P0023,2025-12-09,14,12.29
P0023,2025-12-10,9,11.71
P0023,2025-12-11,14,11.43
P0023,2025-12-12,19,13.14
P0023,2025-12-13,11,13.0
P0023,2025-12-14,15,13.57
P0023,2025-12-15,13,13.57
P0023,2025-12-16,15,13.71
P0023,2025-12-17,16,14.71
P0023,2025-12-18,15,14.86
P0023,2025-12-19,12,13.86
P0023,2025-12-20,13,14.14
P0023,2025-12-21,14,14.0
P0023,2025-12-22,9,13.43
P0023,2025-12-23,12,13.0
P0023,2025-12-24,12,12.43
P0023,2025-12-25,9,11.57
P0023,2025-12-26,8,11.0
P0023,2025-12-27,19,11.86
P0023,2025-12-28,16,12.14
P0023,2025-12-29,10,12.29
P0023,2025-12-30,13,12.43
P0023,2025-12-31,17,13.14
P0023,2026-01-01,5,12.57
P0023,2026-01-02,9,12.71
P0023,2026-01-03,8,11.14
P0023,2026-01-04,4,9.43
P0023,2026-01-05,5,8.71
P0023,2026-01-06,5,7.57
P0023,2026-01-07,10,6.57
P0023,2026-01-08,3,6.29
P0023,2026-01-09,8,6.14
P0023,2026-01-10,20,7.86
P0023,2026-01-11,4,7.86
P0023,2026-01-12,5,7.86
P0023,2026-01-13,7,8.14
P0023,2026-01-14,8,7.86
P0023,2026-01-15,3,7.86
P0023,2026-01-16,9,8.0
P0023,2026-01-17,7,6.14
P0023,2026-01-18,14,7.57
P0023,2026-01-19,6,7.71
P0023,2026-01-20,6,7.57
P0023,2026-01-21,7,7.43
P0023,2026-01-22,8,8.14
P0023,2026-01-23,6,7.71
P0023,2026-01-24,10,8.14
P0023,2026-01-25,9,7.43
P0023,2026-01-26,1,6.71
P0023,2026-01-27,13,7.71
P0023,2026-01-28,4,7.29
P0023,2026-01-29,7,7.14
P0023,2026-01-30,6,7.14
P0023,2026-01-31,10,7.14
P0023,2026-02-01,8,7.0
P0023,2026-02-02,7,7.86
P0023,2026-02-03,10,7.43
P0023,2026-02-04,10,8.29
P0023,2026-02-05,5,8.0
P0023,2026-02-06,7,8.14
P0023,2026-02-07,11,8.29
P0023,2026-02-08,9,8.43
P0023,2026-02-09,5,8.14
P0023,2026-02-10,6,7.57
P0023,2026-02-11,11,7.71
P0023,2026-02-12,7,8.0
P0023,2026-02-13,10,8.43
P0023,2026-02-14,6,7.71
P0023,2026-02-15,6,7.29
P0023,2026-02-16,8,7.71
P0023,2026-02-17,4,7.43
P0023,2026-02-18,8,7.0
P0023,2026-02-19,3,6.43
P0023,2026-02-20,9,6.29
P0023,2026-02-21,7,6.43
P0023,2026-02-22,7,6.57
P0023,2026-02-23,10,6.86
P0023,2026-02-24,9,7.57
P0023,2026-02-25,6,7.29
P0023,2026-02-26,7,7.86
P0023,2026-02-27,7,7.57
P0023,2026-02-28,8,7.71
P0023,2026-03-01,14,8.71
P0023,2026-03-02,9,8.57
P0023,2026-03-03,9,8.57
P0023,2026-03-04,11,9.29
P0023,2026-03-05,5,9.0
P0023,2026-03-06,9,9.29
P0023,2026-03-07,8,9.29
P0023,2026-03-08,4,7.86
P0023,2026-03-09,10,8.0
P0023,2026-03-10,10,8.14
P0023,2026-03-11,6,7.43
P0023,2026-03-12,8,7.86
P0023,2026-03-13,7,7.57
P0023,2026-03-14,17,8.86
P0023,2026-03-15,4,8.86
P0023,2026-03-16,6,8.29
P0023,2026-03-17,10,8.29
P0023,2026-03-18,6,8.29
P0023,2026-03-19,10,8.57
P0023,2026-03-20,5,8.29
P0023,2026-03-21,20,8.71
P0023,2026-03-22,7,9.14
P0023,2026-03-23,7,9.29
P0023,2026-03-24,11,9.43
P0023,2026-03-25,12,10.29
P0023,2026-03-26,12,10.57
P0023,2026-03-27,11,11.43
P0023,2026-03-28,9,9.86
P0023,2026-03-29,14,10.86
P0023,2026-03-30,11,11.43
P0023,2026-03-31,9,11.14
P0023,2026-04-01,10,10.86
P0023,2026-04-02,9,10.43
P0023,2026-04-03,15,11.0
P0023,2026-04-04,6,10.57
P0023,2026-04-05,8,9.71
P0023,2026-04-06,4,8.71
P0023,2026-04-07,3,7.86
P0023,2026-04-08,13,8.29
P0023,2026-04-09,15,9.14
P0023,2026-04-10,11,8.57
P0023,2026-04-11,7,8.71
P0023,2026-04-12,15,9.71
P0023,2026-04-13,6,10.0
P0023,2026-04-14,5,10.29
P0023,2026-04-15,6,9.29
P0023,2026-04-16,14,9.14
P0023,2026-04-17,12,9.29
P0023,2026-04-18,9,9.57
P0023,2026-04-19,13,9.29
P0023,2026-04-20,7,9.43
P0023,2026-04-21,5,9.43
P0023,2026-04-22,12,10.29
P0023,2026-04-23,7,9.29
P0023,2026-04-24,11,9.14
P0023,2026-04-25,15,10.0
P0023,2026-04-26,5,8.86
P0023,2026-04-27,7,8.86
P0023,2026-04-28,5,8.86
P0023,2026-04-29,9,8.43
P0023,2026-04-30,7,8.43
P0023,2026-05-01,10,8.29
P0023,2026-05-02,6,7.0
P0023,2026-05-03,20,9.14
P0023,2026-05-04,11,9.71
P0023,2026-05-05,12,10.71
P0023,2026-05-06,6,10.29
P0023,2026-05-07,13,11.14
P0023,2026-05-08,13,11.57
P0023,2026-05-09,7,11.71
P0023,2026-05-10,9,10.14
P0023,2026-05-11,6,9.43
P0023,2026-05-12,4,8.29
P0023,2026-05-13,6,8.29
P0023,2026-05-14,9,7.71
P0023,2026-05-15,10,7.29
P0023,2026-05-16,10,7.71
P0023,2026-05-17,12,8.14
P0023,2026-05-18,9,8.57
P0023,2026-05-19,3,8.43
P0023,2026-05-20,8,8.71
P0023,2026-05-21,14,9.43
P0023,2026-05-22,7,9.0
P0023,2026-05-23,10,9.0
P0023,2026-05-24,13,9.14
P0023,2026-05-25,10,9.29
P0023,2026-05-26,10,10.29
P0023,2026-05-27,5,9.86
P0023,2026-05-28,11,9.43
P0023,2026-05-29,7,9.43
P0023,2026-05-30,9,9.29
P0023,2026-05-31,9,8.71
P0023,2026-06-01,4,7.86
P0023,2026-06-02,17,8.86
P0023,2026-06-03,9,9.43
P0023,2026-06-04,9,9.14
P0023,2026-06-05,14,10.14
P0023,2026-06-06,6,9.71
P0023,2026-06-07,14,10.43
P0023,2026-06-08,10,11.29
P0023,2026-06-09,8,10.0
P0023,2026-06-10,7,9.71
P0023,2026-06-11,13,10.29
P0023,2026-06-12,13,10.14
P0023,2026-06-13,15,11.43
P0023,2026-06-14,13,11.29
P0023,2026-06-15,10,11.29
P0023,2026-06-16,6,11.0
P0023,2026-06-17,9,11.29
P0023,2026-06-18,14,11.43
P0023,2026-06-19,7,10.57
P0023,2026-06-20,8,9.57
P0023,2026-06-21,11,9.29
P0023,2026-06-22,9,9.14
P0023,2026-06-23,8,9.43
P0023,2026-06-24,7,9.14
P0023,2026-06-25,8,8.29
P0023,2026-06-26,14,9.29
P0023,2026-06-27,12,9.86
P0023,2026-06-28,9,9.57
P0023,2026-06-29,8,9.43
P0023,2026-06-30,6,9.14
P0023,2026-07-01,7,9.14
P0023,2026-07-02,8,9.14
P0023,2026-07-03,6,8.0
P0023,2026-07-04,11,7.86
P0023,2026-07-05,13,8.43
P0023,2026-07-06,11,8.86
P0023,2026-07-07,6,8.86
P0023,2026-07-08,10,9.29
P0023,2026-07-09,5,8.86
P0023,2026-07-10,13,9.86
P0023,2026-07-11,11,9.86
P0023,2026-07-12,10,9.43
P0023,2026-07-13,8,9.0
P0023,2026-07-14,6,9.0
P0023,2026-07-15,12,9.29
P0023,2026-07-16,4,9.14
P0023,2026-07-17,15,9.43
P0023,2026-07-18,11,9.43
P0023,2026-07-19,20,10.86
P0023,2026-07-20,1,9.86
P0023,2026-07-21,4,9.57
P0023,2026-07-22,8,9.0
P0023,2026-07-23,14,10.43
P0023,2026-07-24,10,9.71
P0023,2026-07-25,11,9.71
P0024,2025-07-26,11,11.0
P0024,2025-07-27,16,13.5
P0024,2025-07-28,19,15.33
P0024,2025-07-29,12,14.5
P0024,2025-07-30,20,15.6
P0024,2025-07-31,14,15.33
P0024,2025-08-01,9,14.43
P0024,2025-08-02,23,16.14
P0024,2025-08-03,9,15.14
P0024,2025-08-04,11,14.0
P0024,2025-08-05,15,14.43
P0024,2025-08-06,9,12.86
P0024,2025-08-07,10,12.29
P0024,2025-08-08,18,13.57
P0024,2025-08-09,18,12.86
P0024,2025-08-10,19,14.29
P0024,2025-08-11,12,14.43
P0024,2025-08-12,15,14.43
P0024,2025-08-13,18,15.71
P0024,2025-08-14,10,15.71
P0024,2025-08-15,17,15.57
P0024,2025-08-16,12,14.71
P0024,2025-08-17,28,16.0
P0024,2025-08-18,16,16.57
P0024,2025-08-19,16,16.71
P0024,2025-08-20,10,15.57
P0024,2025-08-21,7,15.14
P0024,2025-08-22,21,15.71
P0024,2025-08-23,20,16.86
P0024,2025-08-24,22,16.0
P0024,2025-08-25,17,16.14
P0024,2025-08-26,12,15.57
P0024,2025-08-27,9,15.43
P0024,2025-08-28,20,17.29
P0024,2025-08-29,22,17.43
P0024,2025-08-30,13,16.43
P0024,2025-08-31,22,16.43
P0024,2025-09-01,8,15.14
P0024,2025-09-02,13,15.29
P0024,2025-09-03,18,16.57
P0024,2025-09-04,20,16.57
P0024,2025-09-05,28,17.43
P0024,2025-09-06,11,17.14
P0024,2025-09-07,14,16.0
P0024,2025-09-08,11,16.43
P0024,2025-09-09,20,17.43
P0024,2025-09-10,15,17.0
P0024,2025-09-11,8,15.29
P0024,2025-09-12,14,13.29
P0024,2025-09-13,9,13.0
P0024,2025-09-14,21,14.0
P0024,2025-09-15,9,13.71
P0024,2025-09-16,22,14.0
P0024,2025-09-17,10,13.29
P0024,2025-09-18,17,14.57
P0024,2025-09-19,12,14.29
P0024,2025-09-20,19,15.71
P0024,2025-09-21,17,15.14
P0024,2025-09-22,22,17.0
P0024,2025-09-23,8,15.0
P0024,2025-09-24,5,14.29
P0024,2025-09-25,14,13.86
P0024,2025-09-26,23,15.43
P0024,2025-09-27,22,15.86
P0024,2025-09-28,15,15.57
P0024,2025-09-29,13,14.29
P0024,2025-09-30,10,14.57
P0024,2025-10-01,15,16.0
P0024,2025-10-02,11,15.57
P0024,2025-10-03,18,14.86
P0024,2025-10-04,14,13.71
P0024,2025-10-05,26,15.29
P0024,2025-10-06,17,15.86
P0024,2025-10-07,16,16.71
P0024,2025-10-08,17,17.0
P0024,2025-10-09,9,16.71
P0024,2025-10-10,12,15.86
P0024,2025-10-11,21,16.86
P0024,2025-10-12,17,15.57
P0024,2025-10-13,16,15.43
P0024,2025-10-14,12,14.86
P0024,2025-10-15,14,14.43
P0024,2025-10-16,10,14.57
P0024,2025-10-17,15,15.0
P0024,2025-10-18,18,14.57
P0024,2025-10-19,18,14.71
P0024,2025-10-20,14,14.43
P0024,2025-10-21,11,14.29
P0024,2025-10-22,14,14.29
P0024,2025-10-23,6,13.71
P0024,2025-10-24,20,14.43
P0024,2025-10-25,16,14.14
P0024,2025-10-26,17,14.0
P0024,2025-10-27,12,13.71
P0024,2025-10-28,13,14.0
P0024,2025-10-29,23,15.29
P0024,2025-10-30,10,15.86
P0024,2025-10-31,23,16.29
P0024,2025-11-01,30,18.29
P0024,2025-11-02,23,19.14
P0024,2025-11-03,18,20.0
P0024,2025-11-04,23,21.43
P0024,2025-11-05,14,20.14
P0024,2025-11-06,26,22.43
P0024,2025-11-07,24,22.57
P0024,2025-11-08,23,21.57
P0024,2025-11-09,29,22.43
P0024,2025-11-10,28,23.86
P0024,2025-11-11,22,23.71
P0024,2025-11-12,19,24.43
P0024,2025-11-13,14,22.71
P0024,2025-11-14,11,20.86
P0024,2025-11-15,11,19.14
P0024,2025-11-16,23,18.29
P0024,2025-11-17,24,17.71
P0024,2025-11-18,22,17.71
P0024,2025-11-19,19,17.71
P0024,2025-11-20,21,18.71
P0024,2025-11-21,33,21.86
P0024,2025-11-22,33,25.0
P0024,2025-11-23,27,25.57
P0024,2025-11-24,21,25.14
P0024,2025-11-25,12,23.71
P0024,2025-11-26,18,23.57
P0024,2025-11-27,4,21.14
P0024,2025-11-28,15,18.57
P0024,2025-11-29,17,16.29
P0024,2025-11-30,20,15.29
P0024,2025-12-01,19,15.0
P0024,2025-12-02,16,15.57
P0024,2025-12-03,14,15.0
P0024,2025-12-04,21,17.43
P0024,2025-12-05,21,18.29
P0024,2025-12-06,28,19.86
P0024,2025-12-07,29,21.14
P0024,2025-12-08,20,21.29
P0024,2025-12-09,12,20.71
P0024,2025-12-10,27,22.57
P0024,2025-12-11,17,22.0
P0024,2025-12-12,24,22.43
P0024,2025-12-13,23,21.71
P0024,2025-12-14,20,20.43
P0024,2025-12-15,18,20.14
P0024,2025-12-16,22,21.57
P0024,2025-12-17,23,21.0
P0024,2025-12-18,22,21.71
P0024,2025-12-19,17,20.71
P0024,2025-12-20,18,20.0
P0024,2025-12-21,20,20.0
P0024,2025-12-22,26,21.14
P0024,2025-12-23,12,19.71
P0024,2025-12-24,14,18.43
P0024,2025-12-25,21,18.29
P0024,2025-12-26,25,19.43
P0024,2025-12-27,24,20.29
P0024,2025-12-28,23,20.71
P0024,2025-12-29,18,19.57
P0024,2025-12-30,25,21.43
P0024,2025-12-31,19,22.14
P0024,2026-01-01,5,19.86
P0024,2026-01-02,11,17.86
P0024,2026-01-03,11,16.0
P0024,2026-01-04,16,15.0
P0024,2026-01-05,12,14.14
P0024,2026-01-06,13,12.43
P0024,2026-01-07,8,10.86
P0024,2026-01-08,14,12.14
P0024,2026-01-09,16,12.86
P0024,2026-01-10,15,13.43
P0024,2026-01-11,17,13.57
P0024,2026-01-12,9,13.14
P0024,2026-01-13,13,13.14
P0024,2026-01-14,11,13.57
P0024,2026-01-15,16,13.86
P0024,2026-01-16,17,14.0
P0024,2026-01-17,11,13.43
P0024,2026-01-18,14,13.0
P0024,2026-01-19,14,13.71
P0024,2026-01-20,11,13.43
P0024,2026-01-21,12,13.57
P0024,2026-01-22,12,13.0
P0024,2026-01-23,18,13.14
P0024,2026-01-24,15,13.71
P0024,2026-01-25,13,13.57
P0024,2026-01-26,19,14.29
P0024,2026-01-27,13,14.57
P0024,2026-01-28,15,15.0
P0024,2026-01-29,10,14.71
P0024,2026-01-30,22,15.29
P0024,2026-01-31,23,16.43
P0024,2026-02-01,14,16.57
P0024,2026-02-02,12,15.57
P0024,2026-02-03,17,16.14
P0024,2026-02-04,15,16.14
P0024,2026-02-05,12,16.43
P0024,2026-02-06,18,15.86
P0024,2026-02-07,19,15.29
P0024,2026-02-08,10,14.71
P0024,2026-02-09,9,14.29
P0024,2026-02-10,15,14.0
P0024,2026-02-11,10,13.29
P0024,2026-02-12,9,12.86
P0024,2026-02-13,8,11.43
P0024,2026-02-14,12,10.43
P0024,2026-02-15,16,11.29
P0024,2026-02-16,14,12.0
P0024,2026-02-17,14,11.86
P0024,2026-02-18,15,12.57
P0024,2026-02-19,9,12.57
P0024,2026-02-20,22,14.57
P0024,2026-02-21,13,14.71
P0024,2026-02-22,14,14.43
P0024,2026-02-23,12,14.14
P0024,2026-02-24,14,14.14
P0024,2026-02-25,9,13.29
P0024,2026-02-26,14,14.0
P0024,2026-02-27,12,12.57
P0024,2026-02-28,9,12.0
P0024,2026-03-01,19,12.71
P0024,2026-03-02,18,13.57
P0024,2026-03-03,8,12.71
P0024,2026-03-04,11,13.0
P0024,2026-03-05,7,12.0
